Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0129-KPTWJ,male,39,Yes,0,North Highlands,95660,38.671295,-121.388251,9,2160,Offer D,Yes,33.22,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,1.971249473005582,-0.24831296685183654,0,2391.84,9139.19,Stayed,Attitude,Attitude of service provider
0129-QMPDR,male,64,Yes,0,La Puente,91746,34.038983,-117.991372,1,1320,Offer D,Yes,27.4,No,No,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,20.5,-0.6245781361612492,-0.24831296685183654,0,1205.6,2070.65,Stayed,Attitude,Attitude of service provider
0130-SXOUN,male,55,No,0,Glenhaven,95443,39.045246,-122.743181,0,1980,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,1.631253998194269,4.309995925476133,40,3219.48,9200.36,Stayed,Attitude,Attitude of service provider
0133-BMFZO,female,40,No,0,Alhambra,91803,34.074736,-118.145959,0,60,Offer A,Yes,36.81,No,Yes,Fiber Optic,16.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,-0.9261589103660011,-0.24831296685183654,0,73.62,255.27,Churned,Competitor,Competitor offered higher download speeds
0134-XWXCE,female,76,No,0,Santa Monica,90403,34.031529,-118.491156,0,1320,Offer A,Yes,7.72,No,Yes,DSL,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,0.4358529443392176,2.0181865406882498,0,339.68,3589.82,Stayed,Competitor,Competitor offered higher download speeds
0135-NMXAP,female,57,No,0,Lodi,95240,38.123544,-121.159078,0,360,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,-0.5419015806340904,-0.24831296685183654,0,172.56,1224.96,Churned,Attitude,Attitude of support person
0136-IFMYD,male,71,Yes,0,Los Angeles,90001,33.973616,-118.24902,1,2070,Offer D,Yes,18.41,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,2.36263371158064,-0.24831296685183654,0,1270.29,8904.54,Stayed,Attitude,Attitude of support person
0137-OCGAB,female,25,No,0,Fairfield,94533,38.287136,-122.02711,0,30,Offer E,Yes,1.23,Yes,Yes,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,-0.970928254151591,-0.24831296685183654,0,1.23,81.43,Churned,Price,Lack of affordable download/upload speed
0137-UDEUO,female,24,No,0,Stockton,95204,37.974498,-121.319568,0,90,Offer E,Yes,25.75,No,No,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,19.85,-0.9781875513943012,-0.24831296685183654,0,77.25,141.0,Churned,Price,Long distance charges
0139-IVFJG,female,19,Yes,0,Temecula,92592,33.507255,-117.029473,10,60,Offer E,Yes,4.65,No,Yes,Fiber Optic,53.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,-0.9222534525788896,-0.24831296685183654,0,9.3,199.8,Joined,Price,Long distance charges
0141-YEAYS,female,77,No,0,Fallbrook,92028,33.362575,-117.299644,0,810,Offer E,Yes,2.97,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,0.05325046960184571,-0.24831296685183654,0,80.19,2481.24,Stayed,Price,Long distance charges
0142-GVYSN,male,57,No,0,Randsburg,93554,35.405722,-117.773354,0,780,Offer C,Yes,13.34,No,No,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,20.3,-0.7807081887126704,-0.24831296685183654,0,346.84,858.09,Stayed,Price,Long distance charges
0147-ESWWR,female,73,Yes,0,Atascadero,93422,35.453912,-120.69461,9,1170,Offer C,Yes,20.15,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,0.7364187408139857,-0.24831296685183654,0,785.85,4735.0,Stayed,Price,Long distance charges
0148-DCDOS,male,41,No,0,Planada,95365,37.329725,-120.306399,0,750,Offer C,Yes,34.88,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,0.03606204239190253,-0.24831296685183654,0,872.0,3234.1,Churned,Competitor,Competitor had better devices
0151-ONTOV,female,43,No,0,Moorpark,93021,34.312945,-118.858169,0,30,Offer E,Yes,39.81,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,-0.9750322945380472,-0.24831296685183654,0,39.81,110.71,Churned,Competitor,Competitor had better devices
0156-FVPTA,male,48,Yes,0,Solvang,93463,34.624399,-120.137875,1,660,Offer D,Yes,27.24,No,Yes,DSL,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,-0.4976397257134925,-0.24831296685183654,0,599.28,1751.98,Churned,Attitude,Attitude of service provider
0164-APGRB,female,56,No,0,Calistoga,94515,38.629618,-122.593216,0,2160,Offer A,Yes,48.37,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,2.743228295591305,-0.24831296685183654,0,3482.64,11979.34,Stayed,Attitude,Attitude of service provider
0164-XAIRP,female,51,No,0,La Mirada,90638,33.902045,-118.008961,0,720,Offer A,Yes,10.64,No,No,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,19.55,-0.7988233347195551,-0.24831296685183654,0,255.36,725.56,Stayed,Attitude,Attitude of service provider
0168-XZKBB,female,34,Yes,0,Boron,93516,34.95703,-117.73045,8,570,Offer A,Yes,7.84,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,-0.31595871204639214,-0.24831296685183654,0,148.96,1713.36,Stayed,Attitude,Attitude of service provider
0174-QRVVY,male,21,Yes,2,San Marcos,92078,33.119028,-117.166036,2,2130,Offer A,Yes,9.2,Yes,No,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Two Year,No,Credit Card,25.35,-0.1910061275920821,-0.24831296685183654,0,653.2,2500.75,Stayed,Attitude,Attitude of service provider
0177-PXBAT,male,78,Yes,0,Desert Center,92239,33.889605,-115.257009,7,990,Offer A,Yes,25.15,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,0.6241313132512125,-0.24831296685183654,0,829.95,4524.65,Stayed,Attitude,Attitude of service provider
0178-CIIKR,female,60,No,0,Crows Landing,95313,37.435664,-121.049056,0,90,Offer A,Yes,2.69,No,No,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,19.95,-0.9807249957192608,-0.24831296685183654,0,8.07,66.07,Joined,Attitude,Attitude of service provider
0178-SZBHO,male,54,Yes,1,Tuolumne,95379,37.939768,-120.188002,7,1410,Offer A,Yes,1.09,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,0.7665591664478524,-0.24831296685183654,0,51.23,4068.68,Stayed,Attitude,Attitude of service provider
0181-RITDD,male,42,Yes,3,San Diego,92120,32.807867,-117.060993,2,1860,Offer A,Yes,1.76,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,2.0058028452915524,-0.24831296685183654,0,109.12,6934.77,Stayed,Attitude,Attitude of service provider
0186-CAERR,male,22,No,0,Auburn,95603,38.912881,-121.082766,0,2130,Offer A,Yes,2.88,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,2.660639998997188,-0.24831296685183654,0,204.48,8514.03,Stayed,Attitude,Attitude of service provider
0187-QSXOE,male,71,Yes,0,Fresno,93725,36.623632,-119.741322,8,210,Offer A,Yes,41.97,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,-0.7391382312498556,-0.24831296685183654,0,293.79,899.24,Stayed,Attitude,Attitude of service provider
0187-WZNAB,female,56,Yes,2,Del Rey,93616,36.657462,-119.595293,6,810,Offer C,Yes,46.66,No,Yes,Fiber Optic,28.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,-0.1359325533738307,-0.24831296685183654,0,1259.82,3232.17,Stayed,Attitude,Attitude of service provider
0188-GWFLE,male,33,No,0,Redwood City,94065,37.527497,-122.230941,0,60,Offer C,Yes,1.81,No,No,Fiber Optic,28.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.05,-0.9914484560838722,-0.24831296685183654,0,3.62,37.32,Joined,Attitude,Attitude of service provider
0191-EQUUH,female,32,No,3,Landers,92285,34.341737,-116.539416,0,750,Offer C,No,1.81,No,Yes,Cable,75.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,-0.6336688062645823,-0.24831296685183654,0,0.0,844.45,Stayed,Attitude,Attitude of service provider
0191-ZHSKZ,male,80,No,0,Hawthorne,90250,33.914775,-118.348083,0,900,Offer C,Yes,38.61,No,Yes,DSL,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,-0.07461465964285267,-0.24831296685183654,0,1158.3,3269.6,Stayed,Attitude,Attitude of service provider
0193-ESZXP,female,73,Yes,0,Oceano,93445,35.059695,-120.604741,1,1740,Offer C,Yes,16.94,No,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,1.7321339586613549,-0.24831296685183654,0,982.52,7188.02,Churned,Attitude,Attitude of support person
0195-IESCP,male,26,Yes,0,Armona,93202,36.315979,-119.710852,1,300,Offer D,Yes,2.02,Yes,Yes,Fiber Optic,82.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,-0.6288807591470501,-0.24831296685183654,100,20.2,975.5,Churned,Competitor,Competitor offered more data
0196-JTUQI,female,59,No,0,Clarksburg,95612,38.384648,-121.578701,0,270,Offer D,Yes,9.27,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,-0.7266054627578817,-0.24831296685183654,0,83.43,717.28,Stayed,Competitor,Competitor offered more data
0196-VULGZ,female,78,Yes,0,Irvine,92620,33.716136,-117.752574,1,180,Offer D,Yes,28.71,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,-0.7967492497930665,-0.24831296685183654,0,172.26,647.16,Churned,Other,Deceased
0197-PNKNK,female,47,Yes,1,Scotts Valley,95066,37.070177,-122.010077,7,2070,Offer D,Yes,38.92,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,1.5746358926477817,-0.24831296685183654,40,2685.48,8574.08,Stayed,Other,Deceased
0201-MIBOL,female,68,No,0,Salida,95368,37.713152,-121.08739,0,1980,Offer D,Yes,10.45,Yes,Yes,Fiber Optic,20.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,1.8496727927401313,-0.24831296685183654,0,689.7,7161.55,Stayed,Other,Deceased
0201-OAMXR,female,30,No,0,Mckinleyville,95519,40.965011,-124.015255,0,2100,Offer A,Yes,10.21,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,2.5803464346621654,-0.24831296685183654,0,714.7,8842.3,Churned,Dissatisfaction,Network reliability
0203-HHYIJ,male,62,No,0,Atherton,94027,37.454924,-122.203168,0,750,Offer C,Yes,5.57,Yes,No,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,25.3,-0.707850439486442,-0.24831296685183654,0,139.25,815.6,Churned,Price,Long distance charges
0206-OYVOC,female,52,Yes,2,Huntington Beach,92649,33.721917,-118.043237,1,1380,Offer B,Yes,24.33,No,No,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,19.25,-0.624953236626678,-0.24831296685183654,0,1119.18,1983.38,Stayed,Price,Long distance charges
0206-TBWLC,female,63,Yes,0,Calimesa,92320,33.982787,-117.057627,7,1620,Offer B,Yes,11.4,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,1.6632919908885406,-0.24831296685183654,0,615.6,6665.1,Stayed,Price,Long distance charges
0207-MDKNV,female,54,No,0,Daly City,94014,37.691561,-122.445202,0,450,Offer B,Yes,22.39,No,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.1,-0.3078609549397823,-0.24831296685183654,0,335.85,1918.6,Churned,Competitor,Competitor made better offer
0208-BPQEJ,female,48,Yes,1,Middletown,95461,38.787446,-122.58675,0,360,Offer D,Yes,8.25,No,No,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,19.4,-0.9188996131232909,-0.24831296685183654,0,99.0,297.1,Stayed,Competitor,Competitor made better offer
0212-ISBBF,female,51,No,0,Berkeley,94705,37.858898,-122.240512,0,660,Offer D,No,8.25,No,Yes,Cable,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,-0.5214034434350698,-0.24831296685183654,0,0.0,1098.85,Stayed,Competitor,Competitor made better offer
0214-JHPFW,female,22,Yes,0,Lost Hills,93249,35.637715,-119.893068,9,2100,Offer D,No,8.25,No,Yes,Cable,85.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,0.7762014548826986,-0.12049808675046932,0,0.0,4038.29,Stayed,Competitor,Competitor made better offer
0215-BQKGS,male,52,No,0,Garden Grove,92844,33.766476,-117.969795,0,900,Offer C,Yes,24.73,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,0.06982108428049418,-0.24831296685183654,130,741.9,3310.5,Stayed,Competitor,Competitor made better offer
0218-QNVAS,male,22,Yes,1,Indio,92203,33.752938,-116.230055,1,2130,Offer A,Yes,28.34,Yes,Yes,Fiber Optic,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.55,2.132939838338654,1.9017611053483905,0,2012.14,9108.9,Stayed,Competitor,Competitor made better offer
0219-QAERP,male,33,Yes,0,Oxnard,93033,34.156629,-119.117218,2,900,Offer A,Yes,9.81,No,No,Fiber Optic,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,19.8,-0.7518475176079136,-0.24831296685183654,0,294.3,870.95,Stayed,Competitor,Competitor made better offer
0219-YTZUE,male,26,Yes,0,San Diego,92122,32.85723,-117.209774,5,120,Offer E,Yes,28.77,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,-0.8422026003097324,-0.24831296685183654,0,115.08,486.98,Churned,Competitor,Competitor made better offer
0220-EBGCE,male,58,No,0,Escondido,92027,33.141265,-116.967221,0,60,Offer E,Yes,14.14,No,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,-0.9324914888117696,-0.24831296685183654,0,28.28,195.58,Churned,Competitor,Competitor made better offer
0221-NAUXK,male,22,No,1,Moreno Valley,92553,33.923149,-117.244933,0,300,Offer E,Yes,7.86,No,No,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,19.95,-0.9094559072877895,-0.24831296685183654,0,78.6,298.1,Stayed,Competitor,Competitor made better offer
0221-WMXNQ,male,66,No,0,Chino,91710,33.990646,-117.663025,0,120,Offer E,Yes,36.4,No,Yes,Fiber Optic,29.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,-0.8856701248329517,-0.24831296685183654,0,145.6,419.0,Stayed,Competitor,Competitor made better offer
0222-CNVPT,male,69,No,0,Sacramento,95820,38.53508,-121.444144,0,1560,Offer B,No,36.4,No,Yes,DSL,19.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,0.12120984804423933,-0.24831296685183654,0,0.0,2555.05,Stayed,Competitor,Competitor made better offer
0224-HJAPT,male,25,No,0,San Diego,92117,32.825086,-117.199424,0,150,Offer B,Yes,22.01,Yes,Yes,Cable,85.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,-0.9078451817597717,-0.24831296685183654,0,110.05,333.2,Churned,Competitor,Competitor made better offer
0224-NIJLP,male,30,Yes,3,Turlock,95380,37.474396,-120.875917,1,240,Offer E,Yes,2.87,No,No,Cable,85.0,No,No,No,No,No,No,Yes,Yes,Two Year,No,Credit Card,20.15,-0.9332858192091483,-0.24831296685183654,0,22.96,188.46,Stayed,Competitor,Competitor made better offer
0224-RLWWD,female,73,No,0,Calexico,92231,32.690654,-115.431225,0,60,Offer E,Yes,23.91,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,-0.9669124726981767,-0.24831296685183654,0,47.82,137.12,Joined,Competitor,Competitor made better offer
0225-ZORZP,male,46,No,0,Groveland,95321,37.902968,-119.667544,0,90,Offer E,Yes,13.72,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,-0.9025937752437686,-0.24831296685183654,0,41.16,276.21,Joined,Competitor,Competitor made better offer
0228-MAUWC,male,40,No,0,Los Gatos,95033,37.160194,-121.945611,0,570,Offer D,Yes,11.85,Yes,Yes,DSL,18.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,-0.5012142125016964,-0.24831296685183654,0,225.15,1369.75,Stayed,Competitor,Competitor made better offer
0229-LFJAF,male,53,No,0,Clovis,93611,36.917652,-119.593757,0,2160,Offer A,Yes,3.66,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,1.1596644542172307,-0.24831296685183654,0,263.52,5171.77,Stayed,Competitor,Competitor made better offer
0230-UBYPQ,male,76,Yes,0,Hyampom,96046,40.648024,-123.465088,2,1890,Offer B,No,3.66,Yes,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,0.008172219550608602,-0.24831296685183654,0,0.0,2298.9,Stayed,Competitor,Competitor made better offer
0230-WEQUW,male,38,Yes,0,Woodland Hills,91364,34.153733,-118.593408,1,1980,Offer B,No,3.66,Yes,Yes,DSL,29.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.6,0.6658336591135904,-0.24831296685183654,0,0.0,3789.2,Stayed,Competitor,Competitor made better offer
0231-LXVAP,male,23,No,0,Temecula,92592,33.507255,-117.029473,0,30,Offer B,Yes,44.56,No,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,-0.9728258212119955,-0.24831296685183654,0,44.56,120.46,Churned,Competitor,Competitor made better offer
0233-FTHAV,female,24,No,0,Livingston,95334,37.361987,-120.748394,0,1800,Offer B,Yes,15.29,Yes,Yes,Fiber Optic,48.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,1.0964489934258483,-0.24831296685183654,0,917.4,5682.4,Stayed,Competitor,Competitor made better offer
0234-TEVTT,female,43,Yes,3,Tulare,93274,36.185471,-119.375243,3,1440,Offer B,No,15.29,Yes,Yes,DSL,22.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45.0,-0.03710461309997309,-0.24831296685183654,0,0.0,2196.3,Stayed,Competitor,Competitor made better offer
0235-KGSLC,female,45,No,0,Buellton,93427,34.631362,-120.238218,0,30,Offer E,Yes,33.34,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,-0.9685673276927155,-0.24831296685183654,0,33.34,118.89,Churned,Other,Moved
0236-HFWSV,male,49,No,0,Palmdale,93552,34.557711,-118.029441,0,450,Offer E,Yes,48.93,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,-0.36880374820533135,-0.24831296685183654,0,733.95,2178.6,Churned,Competitor,Competitor had better devices
0237-YFUTL,female,62,Yes,0,Midway City,92655,33.744439,-117.98588,4,1500,Offer B,Yes,34.57,Yes,Yes,Fiber Optic,13.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,1.3792306148926394,-0.24831296685183654,0,1728.5,7134.3,Stayed,Competitor,Competitor had better devices
0238-WHBIQ,male,25,Yes,1,Folsom,95630,38.672638,-121.147403,10,2160,Offer A,Yes,33.75,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,1.7911791848664995,-0.24831296685183654,0,2430.0,8769.3,Stayed,Competitor,Competitor had better devices
0239-OXEXL,female,37,No,0,Oakland,94619,37.787186,-122.14633,0,1380,Offer A,Yes,43.27,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,0.6916052675618748,-0.24831296685183654,100,1990.42,5938.02,Stayed,Competitor,Competitor had better devices
0244-LGNFY,female,35,Yes,1,San Anselmo,94960,37.99272,-122.575026,4,2160,Offer A,Yes,30.0,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,1.9649168945598134,-0.24831296685183654,0,2160.0,8893.0,Stayed,Competitor,Competitor had better devices
0247-SLUJI,male,37,Yes,3,Duarte,91010,34.145695,-117.95982,2,30,Offer A,Yes,34.28,No,No,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,19.7,-0.9976265813968171,-0.24831296685183654,0,34.28,53.98,Joined,Competitor,Competitor had better devices
0248-IPDFW,female,19,No,0,Lake Elsinore,92530,33.655421,-117.391751,0,30,Offer A,Yes,29.13,Yes,Yes,Cable,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,-0.9842112235744225,-0.24831296685183654,0,29.13,79.23,Joined,Competitor,Competitor had better devices
0248-PGHBZ,female,69,No,0,San Clemente,92672,33.429488,-117.609432,0,2010,Offer A,Yes,2.57,No,Yes,Fiber Optic,21.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,1.703604258555506,-0.24831296685183654,0,172.19,6313.04,Stayed,Competitor,Competitor had better devices
0253-ZTEOB,female,44,Yes,1,Los Angeles,90004,34.076259,-118.310715,5,1440,Offer A,Yes,8.94,Yes,Yes,DSL,27.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65,0.7016226564621498,-0.24831296685183654,0,429.12,4299.42,Stayed,Competitor,Competitor had better devices
0254-FNMCI,female,19,No,0,Downey,90241,33.940884,-118.128628,0,2160,Offer A,Yes,41.91,No,Yes,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,2.3581987001952758,-0.24831296685183654,0,3017.52,10641.72,Stayed,Competitor,Competitor had better devices
0254-KCJGT,male,64,Yes,0,Bodega Bay,94923,38.377165,-123.037957,6,1560,Offer B,Yes,41.34,Yes,Yes,Cable,24.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,0.9152754686237398,-0.24831296685183654,0,2149.68,6504.13,Stayed,Competitor,Competitor had better devices
0254-WWRKD,female,44,Yes,3,Challenge,95925,39.461768,-121.195825,1,2010,Offer A,Yes,46.9,No,Yes,Cable,28.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.55,0.5080928810341516,-0.24831296685183654,0,3142.3,6574.05,Stayed,Competitor,Competitor had better devices
0256-LTHVJ,female,58,Yes,0,Ludlow,92338,34.702766,-116.093376,1,840,Offer C,Yes,16.85,No,Yes,Fiber Optic,13.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,-0.023512737411494483,-0.24831296685183654,0,471.8,2698.9,Churned,Competitor,Competitor had better devices
0257-KXZGU,female,29,Yes,1,Santa Clara,95051,37.348129,-121.98469,9,960,Offer C,Yes,33.28,Yes,Yes,DSL,51.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45,-0.10362978388043317,-0.24831296685183654,0,1064.96,3110.51,Stayed,Competitor,Competitor had better devices
0257-ZESQC,female,80,Yes,0,Perris,92571,33.828289,-117.201666,2,810,Offer C,Yes,7.02,No,Yes,Cable,25.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,-0.15490822397787565,-0.24831296685183654,0,189.54,2118.89,Churned,Attitude,Attitude of support person
0258-NOKBL,male,22,No,0,Fortuna,95540,40.584991,-124.121504,0,90,Offer C,Yes,31.48,No,Yes,Fiber Optic,73.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.4,-0.8878545334257429,-0.24831296685183654,0,94.44,362.89,Joined,Attitude,Attitude of support person
0259-GBZSH,male,22,No,0,San Diego,92122,32.85723,-117.209774,0,60,Offer E,Yes,40.43,Yes,Yes,Cable,27.0,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,-0.9262251045657827,-0.24831296685183654,0,80.86,262.36,Churned,Competitor,Competitor made better offer
